BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr10	3290000	3300000	chr10	3470000	3480000	0.0033724184743592206	2.111212657236631
chr10	3490000	3500000	chr10	3900000	3910000	0.0003226315390187917	2.599207668339954
chr10	3950000	3960000	chr10	4290000	4300000	0.006653266598141524	2.111212657236631
chr10	4370000	4380000	chr10	5110000	5120000	0.0033724184743592206	3.2
chr10	4480000	4490000	chr10	5110000	5120000	0.007143364000402264	2.111212657236631
chr10	5550000	5560000	chr10	5730000	5740000	0.005708545471341567	2.111212657236631
chr10	7700000	7710000	chr10	8100000	8110000	0.0033724184743592206	3.2
chr10	7790000	7800000	chr10	8080000	8090000	0.0033724184743592206	3.6758347359905126
chr10	9660000	9670000	chr10	10190000	10200000	0.009011512435848891	2.599207668339954
chr10	12960000	12970000	chr10	13290000	13300000	0.007143364000402264	2.599207668339954
chr10	13430000	13440000	chr10	14190000	14200000	0.006723314536424621	2.111212657236631
chr10	13430000	13440000	chr10	14260000	14270000	0.0033724184743592206	2.111212657236631
chr10	13440000	13450000	chr10	14080000	14090000	0.007143364000402264	2.599207668339954
chr10	14320000	14330000	chr10	14560000	14570000	0.004520880311899526	2.111212657236631
chr10	17610000	17620000	chr10	18070000	18080000	0.0035053149453668554	2.111212657236631
chr10	19110000	19120000	chr10	19380000	19390000	0.006653266598141524	2.111212657236631
chr10	19110000	19120000	chr10	19560000	19570000	0.007143364000402264	2.111212657236631
chr10	19800000	19810000	chr10	19930000	19940000	0.00721164852370542	2.111212657236631
chr10	20230000	20240000	chr10	20810000	20820000	0.00048820736701552886	2.599207668339954
chr10	21250000	21260000	chr10	21880000	21890000	0.0005877904055996197	2.111212657236631
chr10	21330000	21340000	chr10	21870000	21880000	0.0011557593675524855	2.111212657236631
chr10	22970000	22980000	chr10	23640000	23650000	0.0008639694968952227	2.599207668339954
chr10	22990000	23000000	chr10	23480000	23490000	0.0007713941707227738	2.111212657236631
chr10	23680000	23690000	chr10	23970000	23980000	0.0011780195542579774	3.2
chr10	24050000	24060000	chr10	24490000	24500000	0.009262897567353738	2.111212657236631
chr10	24060000	24070000	chr10	24170000	24180000	0.00048820736701552886	2.599207668339954
chr10	24800000	24810000	chr10	25090000	25100000	0.0017093862232765433	3.6758347359905126
chr10	25140000	25150000	chr10	25350000	25360000	0.0008639694968952227	2.599207668339954
chr10	25570000	25580000	chr10	25950000	25960000	0.003665858209428041	2.111212657236631
chr10	26580000	26590000	chr10	26760000	26770000	0.00048820736701552886	2.111212657236631
chr10	29400000	29410000	chr10	30290000	30300000	0.0008639694968952227	2.599207668339954
chr10	30710000	30720000	chr10	31170000	31180000	0.0005877904055996197	2.111212657236631
chr10	33890000	33900000	chr10	34190000	34200000	0.0011557593675524855	2.599207668339954
chr10	39040000	39050000	chr10	39390000	39400000	0.004736883673643034	3.2
chr10	40140000	40150000	chr10	40390000	40400000	0.00462268373027408	2.111212657236631
chr10	40520000	40530000	chr10	41150000	41160000	0.004769591021674761	2.111212657236631
chr10	40890000	40900000	chr10	41150000	41160000	0.004736883673643034	2.111212657236631
chr10	41390000	41400000	chr10	41550000	41560000	0.004736883673643034	2.111212657236631
chr10	41870000	41880000	chr10	42150000	42160000	0.004769591021674761	3.6758347359905126
chr10	42190000	42200000	chr10	42590000	42600000	0.004736883673643034	2.111212657236631
chr10	43450000	43460000	chr10	43790000	43800000	0.0010799089422086627	2.111212657236631
chr10	43830000	43840000	chr10	44040000	44050000	0.004736883673643034	2.599207668339954
chr10	44170000	44180000	chr10	44900000	44910000	0.005319676380508009	3.2
chr10	44960000	44970000	chr10	45240000	45250000	0.004736883673643034	2.599207668339954
chr10	50580000	50590000	chr10	51160000	51170000	0.0023704921304597746	2.111212657236631
chr10	50580000	50590000	chr10	51280000	51290000	0.004736883673643034	2.111212657236631
chr10	50780000	50790000	chr10	51160000	51170000	0.00462268373027408	2.599207668339954
chr10	53220000	53230000	chr10	53390000	53400000	4.1347177939243807e-05	2.111212657236631
chr10	56250000	56260000	chr10	56860000	56870000	0.0015899262955614945	2.111212657236631
chr10	60610000	60620000	chr10	60890000	60900000	0.001274177665416006	2.111212657236631
chr10	61030000	61040000	chr10	61170000	61180000	0.003292636836250001	2.111212657236631
chr10	67150000	67160000	chr10	67560000	67570000	0.002516056285260542	2.111212657236631
chr10	69500000	69510000	chr10	69670000	69680000	0.005480734281771993	2.111212657236631
chr10	70150000	70160000	chr10	70390000	70400000	0.0015899262955614945	2.111212657236631
chr10	75020000	75030000	chr10	75310000	75320000	0.007890904260980186	3.2
chr10	75580000	75590000	chr10	75780000	75790000	0.007890904260980186	2.111212657236631
chr10	76300000	76310000	chr10	76570000	76580000	0.005333341352308499	2.599207668339954
chr10	76660000	76670000	chr10	76870000	76880000	0.005550222207274219	3.2
chr10	76960000	76970000	chr10	77080000	77090000	0.007890904260980186	2.111212657236631
chr10	77870000	77880000	chr10	77990000	78000000	0.0031063807394560022	2.111212657236631
chr10	78590000	78600000	chr10	78940000	78950000	0.0031063807394560022	2.599207668339954
chr10	83650000	83660000	chr10	84270000	84280000	0.0031063807394560022	2.111212657236631
chr10	85900000	85910000	chr10	86280000	86290000	0.0036239739261792747	2.111212657236631
chr10	85900000	85910000	chr10	86130000	86140000	0.0031063807394560022	3.2
chr10	86140000	86150000	chr10	86280000	86290000	0.0036239739261792747	2.111212657236631
chr10	86860000	86870000	chr10	87330000	87340000	0.0031063807394560022	2.599207668339954
chr10	87400000	87410000	chr10	88160000	88170000	0.0031063807394560022	2.599207668339954
chr10	87490000	87500000	chr10	88150000	88160000	0.0031063807394560022	2.111212657236631
chr10	89290000	89300000	chr10	89460000	89470000	4.514214843431841e-05	2.111212657236631
chr10	89920000	89930000	chr10	90520000	90530000	0.007890904260980186	2.599207668339954
chr10	90560000	90570000	chr10	90860000	90870000	0.0036239739261792747	2.599207668339954
chr10	91120000	91130000	chr10	92840000	92850000	0.003999343472632041	2.111212657236631
chr10	93430000	93440000	chr10	93650000	93660000	0.0012063151939396555	2.111212657236631
chr10	94820000	94830000	chr10	95310000	95320000	0.0025208839799265802	2.111212657236631
chr10	95960000	95970000	chr10	97160000	97170000	0.007841173413829967	3.2
chr10	97190000	97200000	chr10	97530000	97540000	0.0022325502675067943	2.599207668339954
chr10	98990000	99000000	chr10	99430000	99440000	0.003999343472632041	4.222425314473262
chr10	102310000	102320000	chr10	102660000	102670000	0.0012063151939396555	2.599207668339954
chr10	102710000	102720000	chr10	103000000	103010000	0.009206315562155279	2.599207668339954
chr10	105690000	105700000	chr10	106420000	106430000	0.0004777971101446177	2.111212657236631
chr10	110630000	110640000	chr10	110800000	110810000	0.004527661665270105	2.111212657236631
chr10	111330000	111340000	chr10	111780000	111790000	9.506091752731206e-05	2.599207668339954
chr10	117290000	117300000	chr10	117510000	117520000	0.009963508786141046	2.111212657236631
chr10	120080000	120090000	chr10	120540000	120550000	0.009734810696620914	2.111212657236631
chr10	120080000	120090000	chr10	120700000	120710000	0.00036171050324357307	2.111212657236631
chr10	121520000	121530000	chr10	121880000	121890000	0.006446464347708746	2.111212657236631
chr10	121940000	121950000	chr10	122360000	122370000	0.0007746384356744768	2.111212657236631
chr10	122640000	122650000	chr10	122830000	122840000	5.4619701024549716e-05	2.111212657236631
chr10	125600000	125610000	chr10	126360000	126370000	0.008496993042683837	2.111212657236631
chr10	125610000	125620000	chr10	125810000	125820000	0.0014812363910080562	2.599207668339954
chr10	126750000	126760000	chr10	126870000	126880000	0.0040589274069601335	2.111212657236631
chr10	127560000	127570000	chr10	127760000	127770000	0.000518742807374406	3.2
chr11	4200000	4210000	chr11	4370000	4380000	0.000586391475727958	2.599207668339954
chr11	6610000	6620000	chr11	7110000	7120000	0.008195177857599156	3.6758347359905126
chr11	7150000	7160000	chr11	8250000	8260000	0.002823186832409874	2.111212657236631
chr11	8930000	8940000	chr11	9080000	9090000	0.009697114184508249	2.111212657236631
chr11	11420000	11430000	chr11	11730000	11740000	0.001607783447020783	2.599207668339954
chr11	11510000	11520000	chr11	11720000	11730000	0.009950133236048531	2.111212657236631
chr11	11770000	11780000	chr11	11910000	11920000	0.000586391475727958	2.111212657236631
chr11	16470000	16480000	chr11	16890000	16900000	0.0032855442301279463	2.111212657236631
chr11	18830000	18840000	chr11	18960000	18970000	0.004957502314997114	2.111212657236631
chr11	19780000	19790000	chr11	20010000	20020000	0.0019510371682342547	2.111212657236631
chr11	20400000	20410000	chr11	20600000	20610000	0.000978393375402017	2.599207668339954
chr11	20740000	20750000	chr11	21120000	21130000	0.004776847969056692	2.111212657236631
chr11	22170000	22180000	chr11	22560000	22570000	0.0007573087252399358	2.111212657236631
chr11	22580000	22590000	chr11	22910000	22920000	0.00075803848755438	2.111212657236631
chr11	22940000	22950000	chr11	23220000	23230000	0.0009338394871284035	2.599207668339954
chr11	30060000	30070000	chr11	30770000	30780000	0.0019717652618770564	2.599207668339954
chr11	31200000	31210000	chr11	31570000	31580000	0.0004204248577073244	2.599207668339954
chr11	31620000	31630000	chr11	31900000	31910000	0.0004204248577073244	2.111212657236631
chr11	31630000	31640000	chr11	32090000	32100000	0.007521533371659197	2.599207668339954
chr11	32680000	32690000	chr11	33090000	33100000	0.0025323935029518585	2.111212657236631
chr11	33120000	33130000	chr11	33560000	33570000	0.0019510371682342547	2.111212657236631
chr11	33680000	33690000	chr11	33860000	33870000	0.0004204248577073244	2.111212657236631
chr11	35010000	35020000	chr11	35290000	35300000	0.007521533371659197	2.111212657236631
chr11	39480000	39490000	chr11	40030000	40040000	0.0027252364084293253	2.111212657236631
chr11	43650000	43660000	chr11	44340000	44350000	0.004937477403398711	2.111212657236631
chr11	43660000	43670000	chr11	44220000	44230000	0.003696543413131348	2.111212657236631
chr11	44490000	44500000	chr11	45770000	45780000	0.006389565551946407	2.111212657236631
chr11	44500000	44510000	chr11	44890000	44900000	6.0853879455979865e-05	2.111212657236631
chr11	44500000	44510000	chr11	45430000	45440000	0.0023898147183138985	2.111212657236631
chr11	44900000	44910000	chr11	45420000	45430000	0.0026490477801177415	2.111212657236631
chr11	45840000	45850000	chr11	46140000	46150000	0.0032875335294291048	2.599207668339954
chr11	48760000	48770000	chr11	48980000	48990000	0.00033706254758096853	2.599207668339954
chr11	49610000	49620000	chr11	49750000	49760000	0.007903385004490877	2.111212657236631
chr11	51180000	51190000	chr11	51430000	51440000	0.00021609658586715003	3.2
chr11	52290000	52300000	chr11	53150000	53160000	0.004937477403398711	2.599207668339954
chr11	52400000	52410000	chr11	52920000	52930000	0.004937477403398711	2.111212657236631
chr11	55090000	55100000	chr11	55270000	55280000	0.004937477403398711	2.111212657236631
chr11	55090000	55100000	chr11	55330000	55340000	0.0032875335294291048	2.111212657236631
chr11	55410000	55420000	chr11	55880000	55890000	0.0017785649443100293	2.599207668339954
chr11	56020000	56030000	chr11	57350000	57360000	0.0010743621884513241	2.111212657236631
chr11	56040000	56050000	chr11	57200000	57210000	0.0036506046792929214	2.111212657236631
chr11	57420000	57430000	chr11	57660000	57670000	0.0020028168659062804	2.599207668339954
chr11	57700000	57710000	chr11	57820000	57830000	0.0013172369101759063	2.111212657236631
chr11	59190000	59200000	chr11	59370000	59380000	0.004047006299834721	2.111212657236631
chr11	59770000	59780000	chr11	59950000	59960000	0.009504879531981359	2.599207668339954
chr11	60470000	60480000	chr11	60560000	60570000	9.023028960664092e-07	2.111212657236631
chr11	60830000	60840000	chr11	60980000	60990000	0.0015021953093754907	2.111212657236631
chr11	62020000	62030000	chr11	62160000	62170000	0.0002017566719270114	2.111212657236631
chr11	62640000	62650000	chr11	63030000	63040000	0.0020028168659062804	2.111212657236631
chr11	62800000	62810000	chr11	63030000	63040000	5.273004672796678e-05	2.599207668339954
chr11	63810000	63820000	chr11	64330000	64340000	0.004047006299834721	2.599207668339954
chr11	65080000	65090000	chr11	65570000	65580000	0.0036506046792929214	2.111212657236631
chr11	65710000	65720000	chr11	66760000	66770000	0.0010743621884513241	2.111212657236631
chr11	67000000	67010000	chr11	67240000	67250000	4.4073223369781964e-05	2.111212657236631
chr11	67880000	67890000	chr11	68290000	68300000	0.0004786787371205599	2.111212657236631
chr11	69950000	69960000	chr11	70090000	70100000	4.4073223369781964e-05	2.111212657236631
chr11	71230000	71240000	chr11	71920000	71930000	0.002103082538024016	2.111212657236631
chr11	72240000	72250000	chr11	72320000	72330000	0.0020028168659062804	2.111212657236631
chr11	74870000	74880000	chr11	75040000	75050000	0.0006921370630627403	2.111212657236631
chr11	75660000	75670000	chr11	76050000	76060000	0.0006672514540386754	2.111212657236631
chr11	76140000	76150000	chr11	76290000	76300000	0.0005376355377954668	2.111212657236631
chr11	76990000	77000000	chr11	77210000	77220000	0.0046093405441490634	2.111212657236631
chr11	76990000	77000000	chr11	77340000	77350000	0.0034005352965387203	2.111212657236631
chr11	77710000	77720000	chr11	77850000	77860000	9.706708440759826e-05	2.111212657236631
chr11	78920000	78930000	chr11	79090000	79100000	0.0006672514540386754	2.599207668339954
chr11	79600000	79610000	chr11	79810000	79820000	0.0012648658799934154	2.111212657236631
chr11	80590000	80600000	chr11	81490000	81500000	0.007871312156913045	2.599207668339954
chr11	81880000	81890000	chr11	82060000	82070000	0.00019459901466500895	2.111212657236631
chr11	82130000	82140000	chr11	82770000	82780000	0.0006921370630627403	2.111212657236631
chr11	83440000	83450000	chr11	83630000	83640000	0.007681552359444808	2.111212657236631
chr11	84150000	84160000	chr11	84690000	84700000	0.0006672514540386754	2.111212657236631
chr11	84320000	84330000	chr11	84680000	84690000	0.00019099472131441547	2.111212657236631
chr11	85360000	85370000	chr11	85720000	85730000	0.0023115051450888565	2.599207668339954
chr11	87100000	87110000	chr11	87400000	87410000	0.0006921370630627403	2.111212657236631
chr11	87860000	87870000	chr11	88080000	88090000	0.0006921370630627403	2.111212657236631
chr11	87950000	87960000	chr11	88080000	88090000	0.0023115051450888565	2.111212657236631
chr11	88110000	88120000	chr11	88710000	88720000	0.0008081857700066308	2.599207668339954
chr11	89890000	89900000	chr11	90050000	90060000	0.0018565860220469688	3.2
chr11	90070000	90080000	chr11	90500000	90510000	0.005792124982716669	2.111212657236631
chr11	90200000	90210000	chr11	90500000	90510000	0.006827195569429678	3.2
chr11	95010000	95020000	chr11	95130000	95140000	0.0012964674282291311	2.111212657236631
chr11	95280000	95290000	chr11	95400000	95410000	0.004884821306165957	2.111212657236631
chr11	96170000	96180000	chr11	96570000	96580000	0.004884821306165957	2.111212657236631
chr11	96180000	96190000	chr11	96440000	96450000	0.0007382043801391625	2.111212657236631
chr11	96180000	96190000	chr11	96500000	96510000	0.0025934163008159003	2.111212657236631
chr11	97380000	97390000	chr11	97500000	97510000	0.003943416041297887	2.599207668339954
chr11	99290000	99300000	chr11	100180000	100190000	0.008007556486815538	2.111212657236631
chr11	99350000	99360000	chr11	100170000	100180000	0.0036145882808656144	2.111212657236631
chr11	102190000	102200000	chr11	102310000	102320000	0.0015837621367642038	2.111212657236631
chr11	102370000	102380000	chr11	102550000	102560000	0.0015837621367642038	2.599207668339954
chr11	103650000	103660000	chr11	103790000	103800000	0.0025167462717424834	2.111212657236631
chr11	103870000	103880000	chr11	104070000	104080000	0.00019326256497975702	2.111212657236631
chr11	105150000	105160000	chr11	105790000	105800000	0.004884821306165957	2.599207668339954
chr11	105240000	105250000	chr11	105790000	105800000	0.004884821306165957	2.111212657236631
chr11	105250000	105260000	chr11	105470000	105480000	0.0005623698017942861	2.599207668339954
chr11	107100000	107110000	chr11	107360000	107370000	0.002532992081170804	2.111212657236631
chr11	107750000	107760000	chr11	107870000	107880000	0.0007382043801391625	2.111212657236631
chr11	107920000	107930000	chr11	108260000	108270000	0.0024220161812407476	3.6758347359905126
chr11	108330000	108340000	chr11	109090000	109100000	0.0005623698017942861	2.111212657236631
chr11	108340000	108350000	chr11	108810000	108820000	0.004852084006910589	2.111212657236631
chr11	108820000	108830000	chr11	109080000	109090000	0.004884821306165957	2.111212657236631
chr11	109330000	109340000	chr11	109470000	109480000	0.0075016412044856574	2.111212657236631
chr11	109560000	109570000	chr11	109750000	109760000	0.0007382043801391625	2.111212657236631
chr11	109570000	109580000	chr11	110160000	110170000	0.004823100589011846	2.111212657236631
chr11	109770000	109780000	chr11	110150000	110160000	0.00015752445723438147	2.599207668339954
chr11	110400000	110410000	chr11	111410000	111420000	0.0017035938995141038	3.2
chr11	110430000	110440000	chr11	110940000	110950000	0.0069566430442165195	3.6758347359905126
chr11	113070000	113080000	chr11	113520000	113530000	0.0018326457248379097	2.111212657236631
chr11	113180000	113190000	chr11	113510000	113520000	0.00154896177380227	2.111212657236631
chr11	113590000	113600000	chr11	113700000	113710000	0.001075747934167981	2.599207668339954
chr11	113750000	113760000	chr11	114530000	114540000	0.0017035938995141038	2.111212657236631
chr11	113950000	113960000	chr11	114520000	114530000	0.005200681701480616	2.599207668339954
chr11	116200000	116210000	chr11	116340000	116350000	0.0015681327323130434	2.111212657236631
chr11	116540000	116550000	chr11	116700000	116710000	0.0073170272501069805	2.111212657236631
chr11	117130000	117140000	chr11	117240000	117250000	0.004823100589011846	2.111212657236631
chr11	117290000	117300000	chr11	117540000	117550000	0.006363448621505351	4.525483399593905
chr11	117760000	117770000	chr11	117990000	118000000	0.004742521207807826	2.111212657236631
chr11	119390000	119400000	chr11	119780000	119790000	0.0017035938995141038	2.111212657236631
chr11	120000000	120010000	chr11	120180000	120190000	0.006363448621505351	2.111212657236631
chr11	121370000	121380000	chr11	121690000	121700000	0.004131306073899314	2.599207668339954
chr12	3960000	3970000	chr12	4120000	4130000	0.009043308279958584	2.599207668339954
chr12	8380000	8390000	chr12	8550000	8560000	0.0005296700960726319	3.2
chr12	8790000	8800000	chr12	9050000	9060000	0.0031349183782652945	2.111212657236631
chr12	9090000	9100000	chr12	10630000	10640000	0.00393606541921232	2.111212657236631
chr12	9630000	9640000	chr12	10270000	10280000	0.0024493591209525283	2.111212657236631
chr12	10650000	10660000	chr12	11220000	11230000	0.0024493591209525283	2.111212657236631
chr12	11370000	11380000	chr12	12190000	12200000	0.004099215314290331	2.111212657236631
chr12	12220000	12230000	chr12	12360000	12370000	0.009043308279958584	2.111212657236631
chr12	12470000	12480000	chr12	13250000	13260000	0.00176899670542352	2.111212657236631
chr12	12470000	12480000	chr12	12980000	12990000	0.00176899670542352	2.111212657236631
chr12	12660000	12670000	chr12	12980000	12990000	0.00455649124544556	3.2
chr12	15590000	15600000	chr12	16570000	16580000	0.0024493591209525283	3.6758347359905126
chr12	15600000	15610000	chr12	15850000	15860000	0.004099215314290331	3.2
chr12	15860000	15870000	chr12	16570000	16580000	0.0024493591209525283	2.599207668339954
chr12	17080000	17090000	chr12	17300000	17310000	0.0030653988196758042	2.111212657236631
chr12	24760000	24770000	chr12	24990000	25000000	0.002441960529094099	2.111212657236631
chr12	27390000	27400000	chr12	28480000	28490000	0.004970432867308962	2.599207668339954
chr12	27650000	27660000	chr12	28470000	28480000	0.007875682768852284	4.222425314473262
chr12	30090000	30100000	chr12	30620000	30630000	0.005030741249553994	2.599207668339954
chr12	30650000	30660000	chr12	30930000	30940000	0.0004594293462208965	2.111212657236631
chr12	31560000	31570000	chr12	31970000	31980000	0.00559436849130622	3.2
chr12	32010000	32020000	chr12	32290000	32300000	0.006276657744865273	2.111212657236631
chr12	32020000	32030000	chr12	32190000	32200000	0.002441960529094099	2.111212657236631
chr12	34720000	34730000	chr12	35230000	35240000	0.003531532715340741	2.599207668339954
chr12	35570000	35580000	chr12	35880000	35890000	0.00847421750117916	2.599207668339954
chr12	36270000	36280000	chr12	36720000	36730000	0.00559436849130622	2.599207668339954
chr12	36760000	36770000	chr12	37500000	37510000	0.007189578505795532	2.599207668339954
chr12	37810000	37820000	chr12	38160000	38170000	0.005366299118682434	2.599207668339954
chr12	38190000	38200000	chr12	39530000	39540000	0.0019129074220602948	3.2
chr12	39560000	39570000	chr12	40100000	40110000	0.003985072707406528	2.111212657236631
chr12	40290000	40300000	chr12	40860000	40870000	0.003985072707406528	2.599207668339954
chr12	44340000	44350000	chr12	44590000	44600000	0.003985072707406528	2.599207668339954
chr12	44890000	44900000	chr12	45210000	45220000	0.005366299118682434	3.6758347359905126
chr12	49430000	49440000	chr12	50340000	50350000	0.0019129074220602948	2.111212657236631
chr12	51450000	51460000	chr12	51810000	51820000	0.003985072707406528	3.2
chr12	52960000	52970000	chr12	54110000	54120000	0.003985072707406528	2.599207668339954
chr12	53070000	53080000	chr12	54100000	54110000	0.00782209441713545	2.111212657236631
chr12	54140000	54150000	chr12	54550000	54560000	0.007579896722202273	3.6758347359905126
chr12	55360000	55370000	chr12	55540000	55550000	0.003985072707406528	2.111212657236631
chr12	55420000	55430000	chr12	55540000	55550000	0.005366299118682434	2.111212657236631
chr12	56730000	56740000	chr12	57030000	57040000	0.0003814387677554265	2.599207668339954
chr12	57880000	57890000	chr12	58860000	58870000	0.008119525098987213	2.111212657236631
chr12	57880000	57890000	chr12	58980000	58990000	0.0052953084518154725	2.111212657236631
chr12	69400000	69410000	chr12	69620000	69630000	0.0009599709850207638	2.111212657236631
chr12	70540000	70550000	chr12	70950000	70960000	0.002003077901552075	2.111212657236631
chr12	71820000	71830000	chr12	72090000	72100000	0.0011391537540698473	3.6758347359905126
chr12	72150000	72160000	chr12	72470000	72480000	0.002003077901552075	2.111212657236631
chr12	73070000	73080000	chr12	73570000	73580000	0.0003814387677554265	2.111212657236631
chr12	73760000	73770000	chr12	73960000	73970000	0.008119525098987213	2.111212657236631
chr12	73740000	73750000	chr12	74050000	74060000	0.0011147042808875205	2.111212657236631
chr12	74370000	74380000	chr12	75470000	75480000	0.0031526926323870073	2.599207668339954
chr12	77280000	77290000	chr12	77620000	77630000	0.009068021560544216	2.111212657236631
chr12	77280000	77290000	chr12	77710000	77720000	0.006710671345377284	2.111212657236631
chr12	79390000	79400000	chr12	80180000	80190000	0.0026987119897206482	2.599207668339954
chr12	79650000	79660000	chr12	80170000	80180000	0.001819658774470767	2.111212657236631
chr12	80230000	80240000	chr12	80420000	80430000	0.001819658774470767	2.111212657236631
chr12	80810000	80820000	chr12	80930000	80940000	0.0022021685781687013	2.599207668339954
chr12	81030000	81040000	chr12	81220000	81230000	0.0061850721207362645	2.111212657236631
chr12	81660000	81670000	chr12	81820000	81830000	0.009678544138983508	2.111212657236631
chr12	81840000	81850000	chr12	81960000	81970000	0.0018386983690633564	2.111212657236631
chr12	83160000	83170000	chr12	83540000	83550000	0.001819658774470767	2.111212657236631
chr12	85180000	85190000	chr12	85350000	85360000	0.001819658774470767	2.111212657236631
chr12	85390000	85400000	chr12	85530000	85540000	0.0015528828024613775	2.111212657236631
chr12	85390000	85400000	chr12	85710000	85720000	0.0015528828024613775	2.599207668339954
chr12	85890000	85900000	chr12	86120000	86130000	0.0015528828024613775	2.111212657236631
chr12	86170000	86180000	chr12	86450000	86460000	0.0032180346244421623	2.111212657236631
chr12	89460000	89470000	chr12	91280000	91290000	0.0055575154065430786	2.599207668339954
chr12	90530000	90540000	chr12	91270000	91280000	0.008228310046056337	2.599207668339954
chr12	90690000	90700000	chr12	91270000	91280000	0.0029781079034216463	2.111212657236631
chr12	91370000	91380000	chr12	91770000	91780000	0.0005128665856748427	2.111212657236631
chr12	91530000	91540000	chr12	91780000	91790000	0.0037126424236515786	2.599207668339954
chr12	91600000	91610000	chr12	91760000	91770000	0.0015528828024613775	2.111212657236631
chr12	99050000	99060000	chr12	99830000	99840000	0.002094165433548419	2.599207668339954
chr12	99050000	99060000	chr12	100070000	100080000	0.003165353716115299	2.111212657236631
chr12	101950000	101960000	chr12	102340000	102350000	0.0023036410870379415	3.2
chr12	103100000	103110000	chr12	103270000	103280000	0.002094165433548419	2.111212657236631
chr12	103950000	103960000	chr12	104370000	104380000	0.001910604349801226	2.599207668339954
chr12	105010000	105020000	chr12	105390000	105400000	0.002951762483546501	2.111212657236631
chr12	105460000	105470000	chr12	105560000	105570000	0.002094165433548419	2.111212657236631
chr12	105800000	105810000	chr12	106020000	106030000	0.0033627414501797553	2.111212657236631
chr12	108170000	108180000	chr12	108260000	108270000	0.004779041701781604	2.111212657236631
chr12	108310000	108320000	chr12	108460000	108470000	0.002951762483546501	2.111212657236631
chr12	110560000	110570000	chr12	110810000	110820000	0.002865938826847214	2.111212657236631
chr12	112090000	112100000	chr12	112500000	112510000	0.0056248775405213225	2.111212657236631
chr12	112100000	112110000	chr12	112430000	112440000	0.0012832024026844246	2.111212657236631
chr12	117360000	117370000	chr12	117730000	117740000	0.00017529388328069162	2.111212657236631
chr12	117950000	117960000	chr12	118410000	118420000	0.002865938826847214	2.111212657236631
chr12	118420000	118430000	chr12	118810000	118820000	0.0012832024026844246	2.599207668339954
chr13	3710000	3720000	chr13	3940000	3950000	0.00030049490397598966	2.111212657236631
chr13	4990000	5000000	chr13	6520000	6530000	0.008263320301016916	2.111212657236631
chr13	14820000	14830000	chr13	15930000	15940000	0.0027931519720612277	3.6758347359905126
chr13	16180000	16190000	chr13	16940000	16950000	0.008263320301016916	2.111212657236631
chr13	16180000	16190000	chr13	17600000	17610000	0.0025550371095415065	2.111212657236631
chr13	18230000	18240000	chr13	18980000	18990000	0.004994858563675286	2.599207668339954
chr13	19550000	19560000	chr13	19810000	19820000	0.00030361369363485213	2.111212657236631
chr13	19880000	19890000	chr13	20460000	20470000	0.002113819774522831	2.111212657236631
chr13	20480000	20490000	chr13	21330000	21340000	0.00888962234099279	2.111212657236631
chr13	20490000	20500000	chr13	21110000	21120000	0.005290661942888835	2.111212657236631
chr13	20490000	20500000	chr13	21210000	21220000	0.0022582244776827736	2.599207668339954
chr13	23610000	23620000	chr13	23700000	23710000	0.00525988817742156	2.111212657236631
chr13	24000000	24010000	chr13	24480000	24490000	0.00452009902261589	3.2
chr13	29140000	29150000	chr13	30010000	30020000	0.0022582244776827736	2.111212657236631
chr13	30450000	30460000	chr13	30710000	30720000	0.0010220092547079832	2.111212657236631
chr13	31260000	31270000	chr13	31810000	31820000	0.0004991308378549386	2.599207668339954
chr13	31990000	32000000	chr13	32390000	32400000	0.002113819774522831	2.111212657236631
chr13	34380000	34390000	chr13	34810000	34820000	0.0005326477619977287	2.599207668339954
chr13	34830000	34840000	chr13	35040000	35050000	0.0004991308378549386	2.111212657236631
chr13	36200000	36210000	chr13	37490000	37500000	0.0013375337359833595	2.111212657236631
chr13	36450000	36460000	chr13	37500000	37510000	0.005290661942888835	3.6758347359905126
chr13	37630000	37640000	chr13	38130000	38140000	0.0009065988501026171	3.2
chr13	38160000	38170000	chr13	38790000	38800000	0.0034616204326276454	2.111212657236631
chr13	39170000	39180000	chr13	40910000	40920000	0.006763886105346864	2.111212657236631
chr13	39360000	39370000	chr13	40900000	40910000	0.004667648490770464	2.111212657236631
chr13	39620000	39630000	chr13	40890000	40900000	0.0014551088597131463	2.111212657236631
chr13	41440000	41450000	chr13	41720000	41730000	0.00014174455567173005	2.111212657236631
chr13	41790000	41800000	chr13	42450000	42460000	0.0034616204326276454	2.111212657236631
chr13	41790000	41800000	chr13	42950000	42960000	0.006763886105346864	2.111212657236631
chr13	41860000	41870000	chr13	42210000	42220000	0.00519262977074323	3.2
chr13	43730000	43740000	chr13	43880000	43890000	0.0005813378314943662	2.599207668339954
chr13	45190000	45200000	chr13	45620000	45630000	0.0049680474988954525	2.111212657236631
chr13	46460000	46470000	chr13	46820000	46830000	0.0010582829142437124	3.2
chr13	46450000	46460000	chr13	46940000	46950000	0.009377523205901081	2.111212657236631
chr13	46990000	47000000	chr13	47170000	47180000	0.0033857943543195313	2.599207668339954
chr13	47300000	47310000	chr13	47430000	47440000	0.0014551088597131463	2.111212657236631
chr13	47460000	47470000	chr13	48620000	48630000	0.006763886105346864	2.111212657236631
